book,chapter_num,sentiment,n,total_words,saga,prop
The Mortal Instruments 06 - Cit,0,negative,6425,34554,Shadowhunters,0.18594084621172657
The Mortal Instruments 06 - Cit,0,positive,5799,34554,Shadowhunters,0.16782427504775135
The Mortal Instruments 03 - Cit,0,negative,5310,25516,Shadowhunters,0.20810471860793228
The Mortal Instruments 01 - Cit,0,negative,4877,23790,Shadowhunters,0.2050021017234132
The Mortal Instruments 05 - Cit,24,negative,4507,23736,Shadowhunters,0.1898803505224132
The Mortal Instruments 02 - Cit,0,negative,4420,21375,Shadowhunters,0.20678362573099415
The Mortal Instruments 04 - Cit,0,negative,4118,21509,Shadowhunters,0.19145473987633083
The Mortal Instruments 05 - Cit,24,positive,4080,23736,Shadowhunters,0.1718907987866532
The Mortal Instruments 03 - Cit,0,positive,3761,25516,Shadowhunters,0.14739771124000628
The Mortal Instruments 06 - Cit,0,fear,3704,34554,Shadowhunters,0.10719453608844128
The Mortal Instruments 06 - Cit,0,trust,3690,34554,Shadowhunters,0.10678937315506164
The Mortal Instruments 01 - Cit,0,positive,3683,23790,Shadowhunters,0.1548129466162253
The Mortal Instruments 06 - Cit,0,sadness,3515,34554,Shadowhunters,0.10172483648781618
The Mortal Instruments 04 - Cit,0,positive,3460,21509,Shadowhunters,0.16086289460225953
The Mortal Instruments 02 - Cit,0,positive,3064,21375,Shadowhunters,0.14334502923976608
The Mortal Instruments 06 - Cit,0,anger,2873,34554,Shadowhunters,0.08314522197140707
The Mortal Instruments 03 - Cit,0,sadness,2772,25516,Shadowhunters,0.1086377175105816
The Mortal Instruments 06 - Cit,0,anticipation,2716,34554,Shadowhunters,0.07860160907564971
Shatter Me,23,negative,2649,13556,Shadowhunters,0.19541162584833285
The Mortal Instruments 03 - Cit,0,fear,2634,25516,Shadowhunters,0.10322934629252234
The Mortal Instruments 01 - Cit,0,sadness,2604,23790,Shadowhunters,0.1094577553593947
The Mortal Instruments 05 - Cit,24,sadness,2461,23736,Shadowhunters,0.10368217054263566
The Mortal Instruments 05 - Cit,24,trust,2416,23736,Shadowhunters,0.10178631614425346
The Mortal Instruments 01 - Cit,0,fear,2400,23790,Shadowhunters,0.1008827238335435
The Mortal Instruments 06 - Cit,0,joy,2376,34554,Shadowhunters,0.06876193783642993
The Mortal Instruments 02 - Cit,0,sadness,2358,21375,Shadowhunters,0.11031578947368421
The Mortal Instruments 02 - Cit,0,fear,2355,21375,Shadowhunters,0.11017543859649123
The Mortal Instruments 03 - Cit,0,trust,2337,25516,Shadowhunters,0.09158959084496003
The Mortal Instruments 01 - Cit,0,trust,2336,23790,Shadowhunters,0.09819251786464901
The Mortal Instruments 05 - Cit,24,fear,2264,23736,Shadowhunters,0.09538254128749579
The Mortal Instruments 03 - Cit,0,anger,2250,25516,Shadowhunters,0.08817996551183571
Shatter Me,23,positive,2185,13556,Shadowhunters,0.16118323989377398
The Mortal Instruments 04 - Cit,0,sadness,2183,21509,Shadowhunters,0.10149239853084756
The Mortal Instruments 04 - Cit,0,fear,2160,21509,Shadowhunters,0.10042307871123715
The Mortal Instruments 04 - Cit,0,trust,2119,21509,Shadowhunters,0.09851689990236645
Ignite Me,91,negative,2074,10868,Shadowhunters,0.19083548030916453
The Mortal Instruments 05 - Cit,24,anticipation,1968,23736,Shadowhunters,0.08291203235591507
The Mortal Instruments 01 - Cit,0,anger,1965,23790,Shadowhunters,0.08259773013871374
The Mortal Instruments 02 - Cit,0,trust,1950,21375,Shadowhunters,0.0912280701754386
The Mortal Instruments 03 - Cit,0,anticipation,1950,25516,Shadowhunters,0.07642263677692428
The Mortal Instruments 05 - Cit,24,anger,1891,23736,Shadowhunters,0.07966801482979441
The Mortal Instruments 02 - Cit,0,anger,1884,21375,Shadowhunters,0.08814035087719298
Ignite Me,91,positive,1853,10868,Shadowhunters,0.17050055207949943
The Mortal Instruments 06 - Cit,0,disgust,1796,34554,Shadowhunters,0.05197661631070209
The Mortal Instruments 04 - Cit,0,anger,1793,21509,Shadowhunters,0.08336045376354084
The Mortal Instruments 04 - Cit,0,anticipation,1764,21509,Shadowhunters,0.08201218094751034
The Mortal Instruments 05 - Cit,24,joy,1761,23736,Shadowhunters,0.07419110212335693
The Mortal Instruments 01 - Cit,0,anticipation,1693,23790,Shadowhunters,0.07116435477091215
The Mortal Instruments 03 - Cit,0,joy,1676,25516,Shadowhunters,0.06568427653237184
The Mortal Instruments 06 - Cit,0,surprise,1660,34554,Shadowhunters,0.04804074781501418
The Mortal Instruments 04 - Cit,0,joy,1658,21509,Shadowhunters,0.07708401134408852
The Mortal Instruments 01 - Cit,0,joy,1605,23790,Shadowhunters,0.06746532156368222
The Mortal Instruments 02 - Cit,0,anticipation,1600,21375,Shadowhunters,0.07485380116959064
The Mortal Instruments 03 - Cit,0,disgust,1578,25516,Shadowhunters,0.061843549145634114
Shatter Me,23,fear,1535,13556,Shadowhunters,0.11323399232812038
The Mortal Instruments 01 - Cit,0,disgust,1527,23790,Shadowhunters,0.06418663303909206
The Mortal Instruments 02 - Cit,0,disgust,1392,21375,Shadowhunters,0.06512280701754386
The Mortal Instruments 02 - Cit,0,joy,1292,21375,Shadowhunters,0.060444444444444446
The Mortal Instruments 04 - Cit,0,disgust,1262,21509,Shadowhunters,0.05867311358036171
The Mortal Instruments 05 - Cit,24,disgust,1249,23736,Shadowhunters,0.05262049207954162
The Mortal Instruments 03 - Cit,0,surprise,1248,25516,Shadowhunters,0.04891048753723154
Shatter Me,23,sadness,1214,13556,Shadowhunters,0.08955444083800532
Shatter Me,23,trust,1174,13556,Shadowhunters,0.08660371791088817
Shatter Me,23,anticipation,1139,13556,Shadowhunters,0.08402183534966066
The Mortal Instruments 05 - Cit,24,surprise,1139,23736,Shadowhunters,0.04798618132794068
Ignite Me,91,fear,1138,10868,Shadowhunters,0.10471107839528893
Shatter Me,23,anger,1125,13556,Shadowhunters,0.08298908232516966
Unravel Me,86,negative,1125,5709,Shadowhunters,0.19705727798213346
The Mortal Instruments 01 - Cit,0,surprise,1100,23790,Shadowhunters,0.04623791509037411
The Mortal Instruments 02 - Cit,0,surprise,1060,21375,Shadowhunters,0.0495906432748538
Ignite Me,91,trust,995,10868,Shadowhunters,0.09155318365844682
The Mortal Instruments 04 - Cit,0,surprise,992,21509,Shadowhunters,0.04612022874145706
Unravel Me,96,negative,992,4816,Shadowhunters,0.2059800664451827
Ignite Me,91,anger,972,10868,Shadowhunters,0.08943687891056312
Ignite Me,91,sadness,917,10868,Shadowhunters,0.08437615016562384
Unravel Me,86,positive,917,5709,Shadowhunters,0.1606235768085479
Shatter Me,23,surprise,913,13556,Shadowhunters,0.06735025081144881
Ignite Me,91,anticipation,909,10868,Shadowhunters,0.08364004416635995
Shatter Me,23,joy,909,13556,Shadowhunters,0.06705517851873709
Ignite Me,91,joy,777,10868,Shadowhunters,0.07149429517850571
Unravel Me,96,positive,727,4816,Shadowhunters,0.15095514950166114
Shatter Me,23,disgust,713,13556,Shadowhunters,0.05259663617586308
Unravel Me,100,negative,701,3476,Shadowhunters,0.201668584579977
Unravel Me,86,fear,654,5709,Shadowhunters,0.11455596426694692
Ignite Me,91,surprise,651,10868,Shadowhunters,0.05990062569009937
Ignite Me,91,disgust,582,10868,Shadowhunters,0.05355171144644829
Ignite Me,88,negative,581,2984,Shadowhunters,0.19470509383378015
Unravel Me,96,fear,554,4816,Shadowhunters,0.11503322259136213
Unravel Me,86,sadness,551,5709,Shadowhunters,0.09651427570502714
Unravel Me,86,trust,510,5709,Shadowhunters,0.08933263268523384
Unravel Me,86,anger,500,5709,Shadowhunters,0.08758101243650376
The Mortal Instruments 06 - Cit,1,positive,493,2296,Shadowhunters,0.2147212543554007
Unravel Me,100,positive,493,3476,Shadowhunters,0.14182968929804374
Unravel Me,96,sadness,474,4816,Shadowhunters,0.09842192691029901
Unravel Me,86,anticipation,460,5709,Shadowhunters,0.08057453144158347
Unravel Me,96,anger,451,4816,Shadowhunters,0.09364617940199335
Ignite Me,88,positive,447,2984,Shadowhunters,0.149798927613941
Unravel Me,96,trust,436,4816,Shadowhunters,0.09053156146179402
Fourth Wing,85,negative,434,2119,Shadowhunters,0.2048135913166588
Unravel Me,100,fear,406,3476,Shadowhunters,0.11680092059838895
The Mortal Instruments 03 - Cit,1,positive,382,1894,Shadowhunters,0.2016895459345301
Unravel Me,86,joy,353,5709,Shadowhunters,0.061832194780171656
Unravel Me,100,sadness,351,3476,Shadowhunters,0.10097813578826237
Unravel Me,96,anticipation,347,4816,Shadowhunters,0.07205149501661129
Fourth Wing,85,fear,345,2119,Shadowhunters,0.16281264747522417
Ignite Me,88,fear,343,2984,Shadowhunters,0.11494638069705093
The Mortal Instruments 05 - Cit,25,positive,343,1883,Shadowhunters,0.18215613382899629
The Mortal Instruments 06 - Cit,1,negative,342,2296,Shadowhunters,0.1489547038327526
Unravel Me,95,negative,338,1558,Shadowhunters,0.21694480102695765
The Mortal Instruments 05 - Cit,25,negative,336,1883,Shadowhunters,0.17843866171003717
Fourth Wing,41,positive,332,1776,Shadowhunters,0.18693693693693694
Unravel Me,100,anger,328,3476,Shadowhunters,0.09436133486766399
Iron Flame,101,negative,323,1484,Shadowhunters,0.21765498652291104
Unravel Me,86,surprise,320,5709,Shadowhunters,0.05605184795936241
Unravel Me,86,disgust,319,5709,Shadowhunters,0.055876685934489405
Fourth Wing,41,negative,300,1776,Shadowhunters,0.16891891891891891
The Mortal Instruments 03 - Cit,1,negative,300,1894,Shadowhunters,0.1583949313621964
Ignite Me,88,sadness,297,2984,Shadowhunters,0.09953083109919571
Unravel Me,96,joy,297,4816,Shadowhunters,0.061669435215946845
Ignite Me,88,anger,282,2984,Shadowhunters,0.09450402144772117
Unravel Me,100,trust,277,3476,Shadowhunters,0.07968929804372843
Ignite Me,88,trust,274,2984,Shadowhunters,0.0918230563002681
Fourth Wing,71,negative,273,1326,Shadowhunters,0.20588235294117646
Unravel Me,96,disgust,273,4816,Shadowhunters,0.056686046511627904
The Mortal Instruments 06 - Cit,1,joy,271,2296,Shadowhunters,0.11803135888501742
Fourth Wing,85,positive,265,2119,Shadowhunters,0.12505899008966492
Unravel Me,96,surprise,265,4816,Shadowhunters,0.055024916943521594
The Mortal Instruments 06 - Cit,1,trust,262,2296,Shadowhunters,0.11411149825783973
Unravel Me,100,anticipation,259,3476,Shadowhunters,0.07451093210586882
Fourth Wing,59,positive,251,1451,Shadowhunters,0.1729841488628532
Fourth Wing,59,negative,250,1451,Shadowhunters,0.17229496898690558
Unravel Me,98,negative,247,1204,Shadowhunters,0.20514950166112958
Iron Flame,93,negative,246,1128,Shadowhunters,0.21808510638297873
The Mortal Instruments 03 - Cit,1,trust,245,1894,Shadowhunters,0.1293558606124604
Fourth Wing,77,negative,242,1332,Shadowhunters,0.1816816816816817
Fourth Wing,80,positive,240,1304,Shadowhunters,0.18404907975460122
Fourth Wing,85,anger,239,2119,Shadowhunters,0.11278905143935819
Fourth Wing,45,positive,238,1203,Shadowhunters,0.19783873649210307
The Mortal Instruments 06 - Cit,1,anticipation,236,2296,Shadowhunters,0.10278745644599303
Iron Flame,109,positive,234,1335,Shadowhunters,0.1752808988764045
Unravel Me,100,disgust,234,3476,Shadowhunters,0.06731875719217491
Fourth Wing,68,negative,233,1115,Shadowhunters,0.20896860986547086
Iron Flame,102,negative,233,1229,Shadowhunters,0.18958502847843775
Iron Flame,109,negative,233,1335,Shadowhunters,0.1745318352059925
Fourth Wing,67,negative,231,1211,Shadowhunters,0.1907514450867052
Iron Flame,101,fear,230,1484,Shadowhunters,0.15498652291105122
Fourth Wing,45,negative,225,1203,Shadowhunters,0.18703241895261846
Iron Flame,104,negative,223,1165,Shadowhunters,0.19141630901287554
Iron Flame,127,negative,223,1122,Shadowhunters,0.19875222816399288
Onyx Storm (The Empyrean Book 3,92,positive,222,1139,Shadowhunters,0.19490781387181738
Fourth Wing,77,positive,221,1332,Shadowhunters,0.16591591591591592
Iron Flame,122,negative,216,1099,Shadowhunters,0.19654231119199272
The Mortal Instruments 02 - Cit,1,positive,216,1199,Shadowhunters,0.18015012510425354
Unravel Me,100,joy,216,3476,Shadowhunters,0.06214039125431531
Fourth Wing,71,positive,215,1326,Shadowhunters,0.16214177978883862
Ignite Me,88,anticipation,215,2984,Shadowhunters,0.07205093833780161
Iron Flame,102,positive,215,1229,Shadowhunters,0.17493897477624085
The Mortal Instruments 06 - Cit,1,sadness,215,2296,Shadowhunters,0.09364111498257839
Iron Flame,78,negative,214,1138,Shadowhunters,0.18804920913884007
Iron Flame,74,negative,213,1127,Shadowhunters,0.18899733806566105
The Mortal Instruments 01 - Cit,1,positive,213,1081,Shadowhunters,0.19703977798334876
Fourth Wing,85,sadness,212,2119,Shadowhunters,0.10004719207173195
Fourth Wing,80,negative,211,1304,Shadowhunters,0.16180981595092025
Unravel Me,100,surprise,211,3476,Shadowhunters,0.060701956271576527
Iron Flame,68,positive,210,1088,Shadowhunters,0.19301470588235295
Iron Flame,130,negative,210,1037,Shadowhunters,0.20250723240115717
Fourth Wing,72,positive,209,1190,Shadowhunters,0.17563025210084032
Iron Flame,104,positive,208,1165,Shadowhunters,0.17854077253218884
The Mortal Instruments 02 - Cit,1,negative,208,1199,Shadowhunters,0.17347789824854046
Fourth Wing,72,negative,206,1190,Shadowhunters,0.173109243697479
Fourth Wing,79,negative,206,1248,Shadowhunters,0.16506410256410256
Unravel Me,95,fear,206,1558,Shadowhunters,0.13222079589216945
Fourth Wing,53,negative,205,1101,Shadowhunters,0.18619436875567666
Fourth Wing,84,negative,203,971,Shadowhunters,0.2090628218331617
Iron Flame,79,negative,202,978,Shadowhunters,0.2065439672801636
The Mortal Instruments 05 - Cit,25,trust,202,1883,Shadowhunters,0.10727562400424855
Fourth Wing,49,positive,201,996,Shadowhunters,0.20180722891566266
Fourth Wing,67,positive,201,1211,Shadowhunters,0.16597853014037986
Fourth Wing,73,positive,201,1098,Shadowhunters,0.1830601092896175
Fourth Wing,81,negative,201,1077,Shadowhunters,0.18662952646239556
Iron Flame,123,negative,201,1008,Shadowhunters,0.19940476190476192
The Mortal Instruments 05 - Cit,25,fear,201,1883,Shadowhunters,0.10674455655868295
Iron Flame,86,negative,200,1095,Shadowhunters,0.182648401826484
Iron Flame,107,negative,200,1080,Shadowhunters,0.18518518518518517
Fourth Wing,41,fear,198,1776,Shadowhunters,0.11148648648648649
Iron Flame,101,positive,198,1484,Shadowhunters,0.1334231805929919
The Mortal Instruments 03 - Cit,1,joy,197,1894,Shadowhunters,0.10401267159450897
Fourth Wing,73,negative,196,1098,Shadowhunters,0.1785063752276867
Fourth Wing,76,negative,193,943,Shadowhunters,0.2046659597030753
Ignite Me,88,disgust,193,2984,Shadowhunters,0.06467828418230563
Iron Flame,77,positive,193,1061,Shadowhunters,0.18190386427898209
Unravel Me,98,positive,192,1204,Shadowhunters,0.15946843853820597
Iron Flame,122,positive,191,1099,Shadowhunters,0.1737943585077343
Fourth Wing,55,negative,190,1103,Shadowhunters,0.17225747960108795
Iron Flame,74,positive,189,1127,Shadowhunters,0.16770186335403728
Unravel Me,95,positive,189,1558,Shadowhunters,0.12130937098844673
Onyx Storm (The Empyrean Book 3,92,negative,188,1139,Shadowhunters,0.16505706760316066
Fourth Wing,88,negative,187,1111,Shadowhunters,0.16831683168316833
Iron Flame,123,positive,187,1008,Shadowhunters,0.18551587301587302
Iron Flame,86,positive,186,1095,Shadowhunters,0.16986301369863013
Iron Flame,107,positive,186,1080,Shadowhunters,0.17222222222222222
Onyx Storm (The Empyrean Book 3,76,negative,186,872,Shadowhunters,0.21330275229357798
The Mortal Instruments 05 - Cit,25,sadness,186,1883,Shadowhunters,0.09877854487519915
Fourth Wing,65,positive,185,1001,Shadowhunters,0.1848151848151848
Fourth Wing,79,positive,185,1248,Shadowhunters,0.1482371794871795
Ignite Me,88,joy,185,2984,Shadowhunters,0.06199731903485255
Iron Flame,111,positive,185,816,Shadowhunters,0.2267156862745098
Iron Flame,126,negative,185,887,Shadowhunters,0.20856820744081173
Fourth Wing,70,positive,184,909,Shadowhunters,0.20242024202420242
Fourth Wing,88,positive,183,1111,Shadowhunters,0.16471647164716471
Iron Flame,106,positive,183,1026,Shadowhunters,0.1783625730994152
Onyx Storm (The Empyrean Book 3,129,negative,183,870,Shadowhunters,0.2103448275862069
Fourth Wing,55,positive,182,1103,Shadowhunters,0.16500453309156846
Iron Flame,77,negative,182,1061,Shadowhunters,0.17153628652214892
Fourth Wing,57,negative,181,841,Shadowhunters,0.21521997621878716
Iron Flame,128,negative,180,797,Shadowhunters,0.2258469259723965
Onyx Storm (The Empyrean Book 3,67,negative,180,891,Shadowhunters,0.20202020202020202
Onyx Storm (The Empyrean Book 3,109,negative,180,1026,Shadowhunters,0.17543859649122806
Fourth Wing,41,trust,177,1776,Shadowhunters,0.09966216216216216
Fourth Wing,65,negative,175,1001,Shadowhunters,0.17482517482517482
Iron Flame,68,negative,175,1088,Shadowhunters,0.16084558823529413
Fourth Wing,49,negative,174,996,Shadowhunters,0.1746987951807229
Onyx Storm (The Empyrean Book 3,87,positive,174,812,Shadowhunters,0.21428571428571427
Iron Flame,85,negative,172,836,Shadowhunters,0.20574162679425836
Fourth Wing,41,sadness,171,1776,Shadowhunters,0.09628378378378379
Iron Flame,101,sadness,171,1484,Shadowhunters,0.11522911051212938
The Mortal Instruments 03 - Cit,1,sadness,171,1894,Shadowhunters,0.09028511087645195
Iron Flame,78,positive,170,1138,Shadowhunters,0.14938488576449913
Iron Flame,106,negative,169,1026,Shadowhunters,0.16471734892787523
Fourth Wing,59,anticipation,168,1451,Shadowhunters,0.11578221915920055
Iron Flame,87,negative,168,950,Shadowhunters,0.17684210526315788
Iron Flame,125,negative,168,810,Shadowhunters,0.2074074074074074
Iron Flame,127,positive,168,1122,Shadowhunters,0.1497326203208556
Fourth Wing,66,positive,167,858,Shadowhunters,0.19463869463869463
Ignite Me,88,surprise,167,2984,Shadowhunters,0.05596514745308311
Iron Flame,109,fear,167,1335,Shadowhunters,0.1250936329588015
Iron Flame,114,negative,167,904,Shadowhunters,0.1847345132743363
Fourth Wing,74,positive,166,803,Shadowhunters,0.20672478206724781
Iron Flame,125,positive,165,810,Shadowhunters,0.2037037037037037
Onyx Storm (The Empyrean Book 3,78,positive,165,860,Shadowhunters,0.19186046511627908
Onyx Storm (The Empyrean Book 3,100,positive,165,819,Shadowhunters,0.20146520146520147
Onyx Storm (The Empyrean Book 3,109,positive,165,1026,Shadowhunters,0.1608187134502924
Iron Flame,67,positive,164,742,Shadowhunters,0.2210242587601078
Fourth Wing,59,fear,163,1451,Shadowhunters,0.11233631977946244
Unravel Me,95,anger,163,1558,Shadowhunters,0.10462130937098844
The Mortal Instruments 03 - Cit,1,anticipation,162,1894,Shadowhunters,0.08553326293558607
Fourth Wing,41,anger,161,1776,Shadowhunters,0.09065315315315316
Onyx Storm (The Empyrean Book 3,72,positive,161,738,Shadowhunters,0.2181571815718157
Onyx Storm (The Empyrean Book 3,101,positive,160,753,Shadowhunters,0.21248339973439576
Fourth Wing,77,fear,159,1332,Shadowhunters,0.11936936936936937
Iron Flame,75,positive,159,851,Shadowhunters,0.18683901292596944
Iron Flame,127,fear,159,1122,Shadowhunters,0.14171122994652408
Iron Flame,76,negative,158,811,Shadowhunters,0.19482120838471023
Iron Flame,84,negative,157,783,Shadowhunters,0.20051085568326948
Iron Flame,101,anger,157,1484,Shadowhunters,0.10579514824797843
Iron Flame,110,negative,157,834,Shadowhunters,0.1882494004796163
Iron Flame,118,positive,157,749,Shadowhunters,0.2096128170894526
The Mortal Instruments 01 - Cit,1,negative,157,1081,Shadowhunters,0.1452358926919519
Iron Flame,70,positive,156,838,Shadowhunters,0.18615751789976134
Iron Flame,82,negative,156,808,Shadowhunters,0.19306930693069307
Fourth Wing,76,positive,155,943,Shadowhunters,0.16436903499469777
Iron Flame,130,positive,155,1037,Shadowhunters,0.14946962391513982
Fourth Wing,53,positive,154,1101,Shadowhunters,0.13987284287011809
Fourth Wing,85,trust,153,2119,Shadowhunters,0.07220386974988202
Iron Flame,75,negative,153,851,Shadowhunters,0.1797884841363102
Onyx Storm (The Empyrean Book 3,83,positive,153,733,Shadowhunters,0.208731241473397
Onyx Storm (The Empyrean Book 3,130,negative,153,678,Shadowhunters,0.22566371681415928
Fourth Wing,43,negative,152,775,Shadowhunters,0.19612903225806452
Iron Flame,95,negative,152,784,Shadowhunters,0.19387755102040816
Iron Flame,69,negative,151,886,Shadowhunters,0.17042889390519186
Iron Flame,93,positive,151,1128,Shadowhunters,0.13386524822695037
Iron Flame,96,negative,151,869,Shadowhunters,0.17376294591484465
Fourth Wing,66,negative,150,858,Shadowhunters,0.17482517482517482
Iron Flame,96,positive,150,869,Shadowhunters,0.17261219792865362
Iron Flame,114,positive,150,904,Shadowhunters,0.16592920353982302
Iron Flame,124,negative,150,780,Shadowhunters,0.19230769230769232
Onyx Storm (The Empyrean Book 3,94,positive,150,714,Shadowhunters,0.21008403361344538
Fourth Wing,71,anger,148,1326,Shadowhunters,0.11161387631975868
Fourth Wing,71,fear,148,1326,Shadowhunters,0.11161387631975868
The Mortal Instruments 05 - Cit,25,joy,148,1883,Shadowhunters,0.07859798194370685
The Mortal Instruments 03 - Cit,1,fear,147,1894,Shadowhunters,0.07761351636747624
The Mortal Instruments 06 - Cit,1,fear,147,2296,Shadowhunters,0.06402439024390244
Fourth Wing,79,fear,146,1248,Shadowhunters,0.11698717948717949
Iron Flame,69,positive,146,886,Shadowhunters,0.16478555304740405
Iron Flame,126,positive,146,887,Shadowhunters,0.16459977452085683
Iron Flame,70,negative,145,838,Shadowhunters,0.1730310262529833
Onyx Storm (The Empyrean Book 3,67,positive,145,891,Shadowhunters,0.1627384960718294
Fourth Wing,68,positive,144,1115,Shadowhunters,0.12914798206278028
The Mortal Instruments 05 - Cit,25,anticipation,144,1883,Shadowhunters,0.07647371216144451
Fourth Wing,68,fear,143,1115,Shadowhunters,0.12825112107623318
Fourth Wing,80,trust,143,1304,Shadowhunters,0.10966257668711657
Iron Flame,80,positive,143,676,Shadowhunters,0.21153846153846154
Iron Flame,108,negative,143,756,Shadowhunters,0.18915343915343916
Onyx Storm (The Empyrean Book 3,95,positive,143,679,Shadowhunters,0.2106038291605302
Onyx Storm (The Empyrean Book 3,120,negative,143,636,Shadowhunters,0.2248427672955975
Iron Flame,82,positive,142,808,Shadowhunters,0.17574257425742573
Iron Flame,124,positive,142,780,Shadowhunters,0.18205128205128204
Onyx Storm (The Empyrean Book 3,78,negative,142,860,Shadowhunters,0.16511627906976745
Fourth Wing,67,fear,141,1211,Shadowhunters,0.11643270024772914
Fourth Wing,84,fear,141,971,Shadowhunters,0.14521112255406798
Fourth Wing,84,positive,141,971,Shadowhunters,0.14521112255406798
Iron Flame,104,fear,141,1165,Shadowhunters,0.12103004291845494
The Mortal Instruments 02 - Cit,1,trust,141,1199,Shadowhunters,0.11759799833194329
Onyx Storm (The Empyrean Book 3,69,positive,140,694,Shadowhunters,0.2017291066282421
Onyx Storm (The Empyrean Book 3,92,trust,140,1139,Shadowhunters,0.12291483757682177
The Mortal Instruments 05 - Cit,25,anger,140,1883,Shadowhunters,0.07434944237918216
Fourth Wing,61,positive,139,755,Shadowhunters,0.18410596026490067
Fourth Wing,81,positive,139,1077,Shadowhunters,0.12906220984215414
Fourth Wing,86,negative,139,663,Shadowhunters,0.2096530920060332
Iron Flame,79,positive,139,978,Shadowhunters,0.14212678936605316
Iron Flame,102,fear,139,1229,Shadowhunters,0.11310008136696502
Onyx Storm (The Empyrean Book 3,85,positive,139,686,Shadowhunters,0.20262390670553937
Unravel Me,83,negative,139,785,Shadowhunters,0.1770700636942675
Unravel Me,95,sadness,139,1558,Shadowhunters,0.08921694480102696
Fourth Wing,85,anticipation,138,2119,Shadowhunters,0.06512505899008966
Fourth Wing,85,surprise,137,2119,Shadowhunters,0.06465313827277018
Iron Flame,93,anger,137,1128,Shadowhunters,0.12145390070921985
Iron Flame,103,positive,137,766,Shadowhunters,0.17885117493472585
Iron Flame,130,fear,137,1037,Shadowhunters,0.13211186113789777
Fourth Wing,41,anticipation,136,1776,Shadowhunters,0.07657657657657657
Fourth Wing,43,positive,136,775,Shadowhunters,0.17548387096774193
Fourth Wing,59,trust,136,1451,Shadowhunters,0.09372846312887664
Iron Flame,74,fear,136,1127,Shadowhunters,0.12067435669920142
Iron Flame,87,positive,136,950,Shadowhunters,0.1431578947368421
Onyx Storm (The Empyrean Book 3,100,negative,136,819,Shadowhunters,0.16605616605616605
Onyx Storm (The Empyrean Book 3,128,negative,136,676,Shadowhunters,0.20118343195266272
Fourth Wing,59,anger,135,1451,Shadowhunters,0.09303928325292901
Fourth Wing,69,positive,135,696,Shadowhunters,0.1939655172413793
Fourth Wing,77,anger,135,1332,Shadowhunters,0.10135135135135136
Iron Flame,103,negative,135,766,Shadowhunters,0.1762402088772846
Onyx Storm (The Empyrean Book 3,83,negative,135,733,Shadowhunters,0.18417462482946795
Fourth Wing,47,positive,134,727,Shadowhunters,0.1843191196698762
The Mortal Instruments 01 - Cit,1,trust,134,1081,Shadowhunters,0.12395929694727105
Iron Flame,84,positive,133,783,Shadowhunters,0.1698595146871009
Onyx Storm (The Empyrean Book 3,71,negative,133,631,Shadowhunters,0.21077654516640254
Onyx Storm (The Empyrean Book 3,110,positive,133,582,Shadowhunters,0.22852233676975944
Onyx Storm (The Empyrean Book 3,129,positive,133,870,Shadowhunters,0.1528735632183908
Unravel Me,98,fear,133,1204,Shadowhunters,0.11046511627906977
Fourth Wing,63,negative,132,583,Shadowhunters,0.22641509433962265
Onyx Storm (The Empyrean Book 3,80,positive,132,628,Shadowhunters,0.21019108280254778
Onyx Storm (The Empyrean Book 3,111,negative,132,712,Shadowhunters,0.1853932584269663
Fourth Wing,53,anger,131,1101,Shadowhunters,0.11898274296094459
Iron Flame,93,fear,131,1128,Shadowhunters,0.11613475177304965
Iron Flame,102,trust,131,1229,Shadowhunters,0.10659072416598861
Onyx Storm (The Empyrean Book 3,94,negative,131,714,Shadowhunters,0.18347338935574228
The Mortal Instruments 06 - Cit,1,anger,131,2296,Shadowhunters,0.057055749128919864
Fourth Wing,61,negative,130,755,Shadowhunters,0.17218543046357615
Fourth Wing,70,negative,130,909,Shadowhunters,0.14301430143014301
Onyx Storm (The Empyrean Book 3,73,positive,130,615,Shadowhunters,0.21138211382113822
Onyx Storm (The Empyrean Book 3,93,negative,130,685,Shadowhunters,0.1897810218978102
Iron Flame,79,fear,129,978,Shadowhunters,0.13190184049079753
Fourth Wing,67,trust,128,1211,Shadowhunters,0.10569777043765483
Fourth Wing,69,negative,128,696,Shadowhunters,0.1839080459770115
Fourth Wing,79,anger,128,1248,Shadowhunters,0.10256410256410256
Iron Flame,79,anger,128,978,Shadowhunters,0.130879345603272
Iron Flame,109,trust,128,1335,Shadowhunters,0.09588014981273409
Iron Flame,110,positive,128,834,Shadowhunters,0.15347721822541965
Onyx Storm (The Empyrean Book 3,86,positive,128,589,Shadowhunters,0.21731748726655348
Onyx Storm (The Empyrean Book 3,89,positive,127,601,Shadowhunters,0.2113144758735441
Unravel Me,95,trust,127,1558,Shadowhunters,0.08151476251604621
Fourth Wing,68,anger,126,1115,Shadowhunters,0.11300448430493273
Iron Flame,101,trust,126,1484,Shadowhunters,0.08490566037735849
Onyx Storm (The Empyrean Book 3,87,negative,126,812,Shadowhunters,0.15517241379310345
Fourth Wing,45,fear,125,1203,Shadowhunters,0.10390689941812137
Fourth Wing,47,negative,125,727,Shadowhunters,0.171939477303989
Fourth Wing,77,anticipation,125,1332,Shadowhunters,0.09384384384384384
Iron Flame,105,negative,125,633,Shadowhunters,0.19747235387045814
Iron Flame,118,negative,125,749,Shadowhunters,0.16688918558077437
